a,b,c,d,e,f,g,h,class
116.03125,56.69117787,0.092955156,-0.493398458,4.192307692,25.3029763,6.420555319,42.16702726,0
96.6015625,47.30921221,0.604208041,0.779554009,40.29431438,68.70062777,1.274694897,-0.071997128,0
89.46875,33.99676857,0.924762103,3.853642901,1.908862876,12.97698845,10.49682159,150.0781607,0
53.796875,35.2245829,2.537610881,10.33296117,12.57023411,41.06244837,3.874826932,15.44939361,1
137.640625,52.5979346,-0.197666344,-0.394360227,3.061036789,17.8652178,8.764093137,92.85640542,0
120.046875,68.92691548,0.161219278,-1.282343789,197.5777592,29.42224843,-2.282559529,8.22257475,0
94.8046875,39.83639561,0.443200468,1.287078266,1.602842809,13.97951052,11.47927496,156.3316295,0
135.421875,49.86303261,0.020081468,-0.073446825,0.576086957,10.02697349,20.39729429,452.9871756,0
117.8828125,36.95238091,0.267715028,2.125310506,2.285117057,12.65042516,10.19964574,154.7027282,0
116.203125,39.58759263,0.423726698,1.418149731,1.877090301,14.14145369,10.33145269,132.2971795,0
122.7734375,55.22825008,0.148077695,-0.591270469,6.502508361,32.2430801,5.113098118,25.72210257,0
110.5078125,48.40922499,0.235210518,-0.118059975,3.055183946,21.793389,7.485085003,57.5586122,0
97.265625,45.61292381,0.342452777,0.290294143,2.943143813,20.9506534,7.942418465,67.07254242,0
117.484375,50.51206297,0.156572827,-0.492389741,1.959866221,15.87598451,10.65241196,132.0610525,0
103.375,43.96767278,0.135380832,0.15841688,2.056020067,12.90773946,10.71779763,157.1482408,0
134.203125,47.43340058,-0.175137995,0.455283077,2.393812709,22.88899186,9.503757079,88.78759079,0
120.765625,43.94625346,0.152817433,0.371629745,1.72993311,12.19078303,11.66678235,185.0637312,0
131.1796875,47.39089997,0.069389068,-0.475836868,2.912207358,20.26789192,9.004582318,88.4162351,0
113.34375,43.1815639,0.290012087,0.754369998,4.550167224,26.7539887,6.475539722,43.65456688,0
133.515625,52.54149913,0.082718807,-0.395257938,4.420568562,23.06989985,6.291062179,42.35893116,0
133.125,45.87261574,-0.129868881,-0.032632192,2.564381271,18.03211652,8.059278165,72.37749027,0
120.3515625,49.4359734,0.047764696,-0.265939922,3.677257525,19.6738333,7.201876934,62.52226015,0
127.34375,47.30014494,0.062125737,-0.01836667,3.441471572,20.35033677,8.072179909,75.09661979,0
109.5,45.99320602,0.279383405,0.309846429,2.244147157,19.54564825,9.509241944,94.31119418,0
138.03125,46.43526029,-0.049621033,-0.009250512,2.626254181,14.75082719,8.804564692,103.7464162,0
93.8046875,44.3919085,0.51946322,0.918480071,4.758361204,24.92650009,5.673941821,33.46400644,0
133.3515625,59.17302355,-0.202822854,-0.427053707,9.9590301,39.3679261,4.12709687,16.26319886,0
128.625,43.70211665,0.157934559,0.464969565,49.19063545,78.24275392,1.043050042,-0.761628386,0
118.484375,40.53489707,0.362327626,0.859121741,0.732441472,10.37089691,18.2661639,378.6511003,0
79.484375,39.4954476,0.667177618,1.904881822,1.501672241,13.33605383,11.36579476,156.7791056,0
128.3828125,49.93435082,0.065848674,-0.138943747,2.383779264,19.38331967,9.424125505,93.95179417,0
120.34375,54.4210204,0.636952451,-0.013447384,2.904682274,20.64141075,8.451448027,78.54794486,0
78.796875,36.16333593,0.906109903,3.451977641,6.609531773,31.70627966,5.043357316,25.39256268,0
63.203125,32.94796071,2.026050184,9.984820017,17.41638796,45.52316326,2.657922355,6.246802777,0
144.9140625,52.4805064,-0.281697118,-0.017983844,8.591137124,37.40599216,4.575051538,20.39142641,0
112.0078125,56.29477331,0.183155804,-0.521591153,0.77090301,10.00356238,17.89882844,387.7747422,0
90.7109375,41.35765353,0.5497454,1.342956285,2.735785953,21.03537609,8.520323784,76.61189344,0
101.96875,43.65309581,0.302174201,0.293891158,3.85367893,21.11173083,8.275071697,80.74229483,0
111.234375,42.88255844,0.153102655,0.482263526,1.466555184,11.4348402,12.69962641,223.7428619,0
117.7578125,42.07893366,0.189544701,0.582189419,2.842809365,18.38383142,8.281765036,78.38587719,0
108.1875,46.96819902,0.40537351,0.21733415,27.2541806,61.76918364,1.991531,2.333172178,0
129.9296875,38.53330207,0.082689303,1.081608798,3.107023411,23.21158856,7.961319217,64.76766006,0
144.8828125,49.94162547,-0.059801667,-0.326398467,3.698996656,21.23104385,6.43888784,45.59717677,0
136.3359375,49.62488623,0.022320157,-0.281646011,0.714882943,9.151538016,20.54318258,517.0981622,0
107.5078125,48.01334386,0.116709263,-0.117224169,2.108695652,18.60003842,10.00323731,108.2672687,0
114.7421875,46.5598147,0.493634621,0.538324366,0.788461538,9.867495064,18.49947489,413.24912,0
125.6015625,42.46548964,0.193921916,0.441582979,3.211538462,21.45675983,7.74174595,65.14617674,0
142.78125,48.55343987,-0.196311243,0.430258149,2.915551839,17.19751651,8.139938581,81.51344335,0
94.6171875,46.85084729,0.524516085,0.420865526,3.088628763,18.34053129,8.24583928,83.42177491,0
61.921875,48.35975363,1.952635992,4.118813652,38.60367893,72.19585115,1.575609859,0.916430576,1
98,41.35403547,0.563902271,0.985143996,1.025083612,10.01842982,16.64814209,364.5015953,0
117.1796875,47.24808753,0.260262376,0.191550249,3.102006689,16.88579471,7.198487892,65.67556272,0
55.8984375,33.39859649,2.16332253,9.507992748,74.48327759,76.93282407,0.260631473,-1.56032107,0
138.7421875,52.7741719,0.093044284,-0.547843035,2.16722408,14.71742066,11.39321729,160.0013351,0
98.9921875,45.38937377,0.408522546,0.361049546,1.950668896,15.84878611,9.932203919,113.3182285,0
121.0390625,52.34133798,0.218422593,-0.323783411,4.377090301,23.16750355,6.50349692,48.77949603,0
89,37.03883098,0.655883721,2.272383568,2.305183946,14.44802725,9.183985856,111.1026503,0
108.296875,45.20152088,0.210872593,0.255428945,11.62541806,44.0670873,3.832828085,13.67126912,0
117.8359375,49.45464737,0.418676358,0.309725782,7.602006689,35.4226813,5.027187996,24.95714752,0
90.4296875,35.39656666,0.684359649,2.899676159,1.266722408,14.17496721,12.6463996,175.2199632,0
124.8671875,48.55544046,0.413911061,0.012076467,3.114548495,22.6009683,7.764919043,62.66932349,0
114.015625,46.20588849,0.131620443,-0.102737261,0.908862876,11.81119113,16.86554767,319.1344588,0
121.1015625,51.76944681,-0.032284824,-0.33796855,1.35451505,10.4356479,14.92496544,308.5622582,0
103.1640625,40.47081845,0.311946793,0.966934522,1.704013378,13.53693142,12.17727647,182.4954883,0
107.7890625,46.57078825,0.352985484,0.051859108,2.06187291,13.60618531,10.28214335,137.826245,0
124.7578125,47.753067,-0.030028935,-0.131237012,18.11705686,51.38437691,2.73513877,6.161050824,0
47.4140625,31.60016993,3.240700034,16.55758793,21.86287625,50.98031878,2.550215406,6.050767158,1
70.15625,36.94874776,1.213402413,4.004146432,3.345317726,20.37434743,6.996667167,54.94544385,0
140.9921875,52.42978878,-0.240785204,-0.487395509,0.968227425,9.341388136,19.03617062,469.5407905,0
84.1875,48.70875659,0.841634777,0.544465299,6.849498328,33.24509808,5.368737399,29.40634735,1
124.046875,67.28378094,-0.03014585,-1.108436735,38.70317726,77.58199691,1.614695747,0.842585096,0
106.75,49.27569127,0.467985839,0.466531524,1.210702341,10.93668702,14.30879679,270.6579125,0
99.859375,47.63922596,0.527503726,0.292515706,2.461538462,16.04147089,8.942969299,96.32506088,0
146.15625,58.79498776,-0.495959408,-0.257136345,53.79765886,76.64411433,1.05774351,-0.431237893,0
112.125,46.30840906,0.721646098,0.612454163,1.173076923,11.04918969,14.6307442,273.2509626,0
102.4296875,47.89583156,0.37138638,0.051064392,2.340301003,16.4541142,8.778975914,91.11649891,0
114.984375,55.58790679,0.172476621,-0.479808729,3.767558528,19.2108391,6.713900823,55.03880516,0
122.9765625,51.45727367,0.014673132,-0.596564386,2.386287625,15.3291516,9.571631894,113.7199821,0
124.0390625,44.92326832,0.170480465,0.270586285,54.38795987,79.32570125,0.930584973,-0.860725424,0
112.3125,50.77027766,0.117305791,-0.058458115,2.550167224,14.55786488,9.366213566,116.7141951,0
83.6015625,37.65869335,0.733184318,1.970177673,1.698160535,16.51724638,11.02527864,128.9578122,0
123.421875,47.90902991,0.252786188,0.000914337,4.397157191,25.40860647,6.468743334,43.78249853,0
101.890625,35.76905838,0.563302536,1.868518235,1.81187291,12.6797666,10.77185353,159.8826524,0
135.6875,43.33260717,0.044201327,0.417450667,7.60451505,33.94876052,4.546678529,20.0401602,0
122.8828125,53.87915023,0.117272562,-0.182256957,5.162207358,25.07101172,5.469287134,32.14838224,0
103.59375,48.08804385,0.350781467,0.197295893,2.453177258,15.2460417,10.67521734,146.067167,0
98.5625,36.69080053,0.416128916,1.959867547,1.611204013,14.58031069,11.22989052,144.9199403,0
81.765625,37.87592498,0.644123618,2.240567347,2.147993311,15.2303606,10.45035347,133.8993091,0
124.59375,41.74690061,0.174101127,0.586112198,1.970735786,17.08179163,10.11339958,111.9880001,0
144.65625,46.19057627,-0.064412027,0.054441832,17.19481605,50.50800135,2.832351407,6.681579267,0
94.703125,37.66139423,0.349146733,1.74185722,2.766722408,19.11450962,8.444523414,80.76221945,0
123.5078125,45.65153271,0.010046973,0.603129642,6.892140468,29.66745858,5.107997289,28.40133067,0
125.7734375,48.1287685,-0.167786773,-0.115305503,3.638795987,25.58156278,7.543516349,58.23679283,0
49.984375,62.45460656,1.899144532,2.414101758,163.0150502,66.56060513,-0.89619592,-0.404415967,1
105.0625,47.98400612,0.362463216,0.282805,1.095317726,12.37138291,14.56504767,239.5055894,0
128.6796875,51.95414649,0.107750834,-0.174005473,4.808528428,27.89830363,6.093725581,37.31047659,0
133.0703125,56.08993665,-0.31269993,-0.405669597,19.85033445,54.98739754,2.633799311,5.41962489,0
102.9609375,47.20656111,0.236283363,0.136788409,2.787625418,16.12980521,9.137983798,106.5654284,0
121.0234375,45.94807954,0.311997839,0.220758964,2.526755853,14.28771907,8.427850384,100.9300203,0
112.390625,55.33043274,0.57493878,-0.10730539,18.93143813,55.76389832,2.850478752,6.673444959,1
116.671875,46.00867944,0.27486252,0.610120341,2.466555184,14.48646186,9.081120276,108.544379,0
120.6484375,50.76932973,0.152418368,-0.117813837,3.698996656,20.69207349,7.748114763,68.40981281,0
109.296875,46.71361542,0.108473921,0.043936063,7.106187291,32.02073317,5.073370491,26.33510274,0
88.984375,40.97140473,0.504127554,1.56231796,2.397157191,15.36861324,8.69239879,95.55543287,0
115.859375,47.85961476,0.246246983,0.24187482,1.454849498,13.82881975,12.54556086,183.2516258,0
127.46875,48.95006025,-0.18978115,0.122562328,1.709866221,17.11099716,11.22969212,132.2196044,0
122.890625,59.78898236,-0.037008512,-0.787102521,2.898829431,17.55394834,7.966362185,75.73505668,0
106.1171875,49.31065762,0.397166684,-0.188747356,2.433946488,17.5785809,8.610050252,83.48460777,0
99.8515625,40.55938737,0.595444332,1.298899389,3.709866221,20.77817875,7.049433564,55.82602645,0
154.5078125,43.63323635,-0.489859978,0.597475215,11.08026756,38.92369147,3.778635878,13.99981472,0
102.140625,42.05163017,0.096495092,0.847486322,10.13043478,36.80264246,3.957685477,15.59669288,0
109.4453125,45.58436694,0.258934957,0.324588769,1.595317726,11.59828344,12.502274,215.8325409,0
111.609375,52.14616393,0.511565931,-0.024710441,4.299331104,25.75642985,6.518973165,43.65443602,0
120.8515625,46.70320015,0.083300036,0.447279133,1.809364548,11.76755556,11.93053323,201.6532056,0
121.2734375,45.77436422,0.267962593,0.476852152,2.612876254,16.35301824,8.701749822,93.00365683,0
54.546875,37.06431475,3.035278555,11.86593843,69.37374582,73.50571574,0.973691435,-0.008114323,1
126.5546875,45.01333285,0.380317761,0.308553175,4.983277592,28.88093517,5.938614333,34.91794317,1
135.5625,54.66356619,-0.21544974,-0.183418453,3.074414716,21.99886697,7.8366866,65.20933059,0
150.375,45.65221791,-0.238718611,-0.103367213,99.18561873,78.15499347,-0.43969853,-1.7107083,0
140.125,43.09691114,0.166251862,0.321971594,0.843645485,11.77740033,16.83966255,314.0820904,0
115.515625,42.76223954,0.784624925,1.103072367,2.101170569,17.26027294,9.711090691,104.207961,0
111.9140625,44.55176542,0.335148034,0.117880585,2.077759197,12.73671412,10.67488105,159.3252145,0
96.8984375,47.00479361,0.495675632,0.529467661,1.039297659,13.65084047,14.87193307,233.5906772,0
117.15625,51.02288664,0.185234849,-0.238739493,8.443979933,34.89074259,4.473773285,20.17436683,0
96.421875,40.55852434,0.533211093,0.993328162,1.472408027,10.8623221,13.94167979,269.7969043,0
115.75,55.92545261,0.34295198,-0.244647355,7.224916388,33.89584797,4.951829946,24.09634392,0
143.375,38.75685423,-0.097355231,1.290932477,1.977424749,17.95461555,10.65664941,124.6989694,0
83.6640625,37.10464032,0.976869343,3.291219194,1.390468227,12.74120627,12.07953726,177.9331595,0
101.203125,47.59502984,0.392931203,0.150056387,1.72826087,14.08943854,10.81024109,138.8602892,0
109.796875,42.1487988,0.606275937,0.839964922,2.012541806,17.39951591,9.482678264,96.18488251,0
138.1796875,45.63038215,-0.054178627,0.145101393,1.77090301,12.89237763,11.23114068,162.495851,0
136.234375,47.56023884,-0.084678994,-0.187549493,2.596989967,16.5819075,8.654551011,89.25272417,0
79.5859375,38.51816279,0.830528984,2.460365795,2.014214047,15.78192624,10.78568725,132.875425,0
119.234375,54.07467123,-0.020239711,-0.611059762,33.72408027,69.05211634,1.941636943,2.514493971,0
135.65625,45.24524103,0.114436428,0.044848723,2.698160535,15.02545321,8.400185148,94.93591404,0
140.734375,47.75809558,-0.067812078,0.018430137,0.831939799,11.55411942,17.89560064,357.468251,0
116.34375,50.48923733,0.144794765,0.028264315,1.077759197,10.13057594,16.09307056,346.9273558,0
136.65625,45.46331583,0.178084333,0.401621844,2.280936455,16.10904536,10.20653802,123.2383654,0
100.7109375,58.65512983,0.609798293,-0.080564269,2.910535117,16.79144718,8.233593806,83.77781206,0
98.125,51.83311562,0.278747284,-0.2143049,2.593645485,20.55941125,9.221708243,88.25036284,0
116.171875,48.68346571,0.151883731,0.352770738,2.351170569,18.17980863,9.260552971,92.80074181,0
35.6171875,33.15237574,5.168639905,29.04602353,58.40635452,69.24761995,1.093188772,0.323029453,1
120.6484375,43.63065684,0.450775905,0.441551555,3.504180602,21.63278547,8.190560592,74.54125944,0
123.46875,57.32949414,0.027867958,-0.726756603,11.12040134,40.70171147,3.716798387,12.87780781,0
90.15625,38.2678548,0.5119354,1.757642083,1.549331104,14.74000113,11.62449498,151.0218669,0
144.2734375,54.96585799,-0.293272172,-0.275027213,2.43729097,17.92203239,9.991831004,114.9633001,0
120.8515625,51.85784202,0.1650318,-0.214783306,1.293478261,10.12810872,15.66068918,342.3667004,0
122.7734375,54.76287161,0.398920358,-0.452670971,2.307692308,19.6312743,9.227923285,88.59106743,0
151.3515625,45.57387373,-0.297532083,-0.017460544,83.0451505,89.62572475,0.170791254,-1.93157546,0
119.546875,41.53741901,0.132766391,1.049137968,4.216555184,25.95131331,6.499651157,43.06361551,0
107.25,47.18613409,0.404841604,0.014689024,4.531772575,24.1417877,6.279773099,43.36348624,0
87.09375,41.42546724,0.416574732,0.981521189,2.555183946,20.15440726,9.495578044,97.48268757,0
108.9765625,52.21806214,0.208775555,-0.253509097,2.535953177,13.82624661,9.10668729,119.1817846,0
90.375,42.65596383,0.600745111,1.020898766,2.850334448,17.29906646,8.628189606,90.96305413,0
122.078125,51.45274066,0.089727994,-0.510494207,2.223244147,19.94933788,9.882908775,101.9694234,0
120.046875,51.61862239,-0.097686665,-0.541638389,4.400501672,23.57605567,6.751249366,50.94362242,0
106.59375,49.07908756,0.286697192,-0.005840051,2.696488294,20.31562872,8.819202297,83.40673849,0
127.8046875,53.09043855,0.077505927,-0.344679647,2.385451505,19.94111957,9.7357275,101.6911307,0
120.2109375,49.1270121,0.005489631,-0.210546713,10.05852843,35.21277777,4.056812267,18.02978376,0
130.6328125,43.57354973,-0.008339935,0.148322174,2.367892977,15.22012747,9.54523885,116.6140273,0
116.359375,46.01031379,0.02727027,0.229741027,2.301839465,15.19841008,9.117709122,102.6247697,0
123.828125,42.17469424,-0.235019324,0.453088262,2.836120401,15.41895089,7.849797678,83.64516355,0
98.359375,46.30178425,0.567757337,0.182466129,0.837792642,12.74730386,16.94832782,305.536961,0
144.3359375,47.2763282,-0.031947325,0.04180853,18.38795987,53.38265024,3.062103213,8.381214439,0
131.3671875,60.13446795,-0.128236973,-0.775475957,2.463210702,16.3094393,10.01656255,119.2249473,0
63.234375,30.46501179,3.093388251,15.52864383,27.76003344,66.86751321,2.301560828,3.812468545,1
116.8359375,48.30870414,0.011563618,-0.085702348,4.219063545,23.94406465,6.838945851,51.75094301,0
88.046875,42.6863304,0.705114145,1.562380704,2.285117057,14.0098441,9.255541273,115.4454034,0
91.078125,43.3639412,0.298862275,0.380182552,99.0083612,88.10357008,-0.095266259,-1.773263335,0
107.515625,49.00908468,0.543042813,0.564612713,17.27508361,51.83933323,2.926019923,7.232496915,1
122.7734375,58.13564618,0.144908123,-0.498638749,3.232441472,20.3551942,7.722595778,66.42996557,0
135.765625,47.55087479,0.100984357,-0.105084632,1.97993311,15.84016946,11.23317173,143.8231532,0
136.15625,52.69553431,-0.004966952,-0.354106797,2.240802676,13.1623719,10.49863022,152.4432832,0
111.65625,53.34007017,0.230513504,-0.308796568,0.587792642,9.234848468,21.13211566,519.4357276,0
13.6015625,37.54587607,5.101263914,26.57731931,125.041806,70.56441061,0.233979548,-1.24792049,1
119.7734375,43.31483847,0.207822122,0.255766157,1.997491639,14.58417479,10.69029888,141.5476917,0
122.140625,49.30291167,-0.180820439,-0.042508719,3.073578595,18.10918957,8.520154358,89.27424102,0
130.671875,45.98727905,0.350341482,0.074009386,1.753344482,12.40503177,11.10526106,169.9061003,0
123.203125,46.94450836,0.312844495,0.336318861,1.640468227,14.61345309,11.03607602,140.8901354,0
112.9140625,48.98517431,0.513723165,0.651177591,6.150501672,32.47544621,5.600476189,31.24762465,0
86.5625,38.67225063,0.580635737,2.591600394,5.989966555,29.64787606,5.325813648,28.9446805,0
102.578125,54.29744604,0.48294604,0.050885346,136.5501672,77.38611219,-0.935903254,-0.718893448,0
77.7578125,39.44651167,0.715156764,2.04921959,4.007525084,23.82101129,6.739208753,48.55576375,0
118.9765625,39.389772,0.531148023,0.992917356,4.206521739,25.58604064,6.877820822,50.411227,0
129.6953125,43.13035449,0.194578349,0.385063882,13.76505017,47.77881539,3.420163534,10.39953315,0
118.84375,45.9319193,-0.109242666,0.137683548,2.33277592,14.71602871,9.634175054,118.6696797,0
126.0078125,44.94918939,-0.01810346,0.132823192,3.982441472,21.71348531,7.132614712,57.82992328,0
127.390625,44.77622039,0.21901315,0.346817353,2.369565217,17.30676043,8.910689902,91.7379467,0
120.140625,45.79467327,0.466357217,0.528348892,2.286789298,16.90912736,9.823143438,111.061145,0
112.671875,41.58671463,0.323320921,1.201314007,2.24916388,13.71246013,9.716400767,127.9856877,0
47.75,32.25896193,3.431930368,17.46691455,11.77090301,43.12480166,3.988348105,15.50156328,1
163.796875,56.37310964,-1.014641249,0.543343171,199.3135452,59.31843536,-1.534873625,1.759212753,0
131.5078125,55.25339301,-0.076353905,-0.468600894,2.24916388,18.06342757,8.903652439,85.53933104,0
86.0703125,36.86020542,0.744174416,2.381968181,1.858695652,16.17336883,10.73618677,129.9147505,0
86.71875,43.28339345,0.634146772,1.009346322,1.652173913,11.81827649,12.40439229,207.8565596,0
103.515625,54.22061191,0.322729893,-0.259022481,2.280936455,15.71159397,9.816346843,115.5860428,0
161.4609375,41.13865699,-0.269351284,0.959990789,11.91137124,40.20845147,3.521496866,11.5501968,0
118.015625,46.63220192,0.196503503,-0.0149379,0.919732441,11.35421976,15.63381344,281.6628634,0
125.1484375,46.00001526,0.114333106,-0.041770772,3.218227425,17.95311719,7.517878845,69.18786779,0
139.4375,52.99701495,-0.078747636,-0.172943018,6.313545151,28.93374713,4.957514148,25.54986465,0
106.6640625,61.28765135,0.468726838,-0.657251352,72.07190635,90.42475861,0.674834757,-1.265329058,1
89.3359375,37.99635619,0.519000241,1.862469838,2.014214047,13.44108781,10.8595071,154.2096965,0
126.2734375,49.21790116,0.028076659,-0.176735487,2.432274247,13.37919797,9.203359217,124.8081583,0
127.765625,50.48073339,0.121002334,-0.23342144,3.317725753,22.2697296,8.175450639,72.77756054,0
117.8125,45.45993256,-0.021936028,0.040586654,3.010869565,15.6115272,7.805951587,82.45351744,0
86.8984375,45.80339095,0.722284975,0.584737743,1.349498328,11.7858508,13.04316012,217.0361841,0
143.609375,46.58564599,-0.160550977,0.566454534,2.439799331,16.71681972,10.81322553,137.6597166,0
101.0703125,41.78800359,0.57265346,0.724062162,1.368729097,12.85630613,12.00367355,174.460326,0
122.1171875,51.45653826,0.058075427,-0.174187285,3.045150502,20.49617718,7.717871574,65.30845002,0
105.0390625,53.30959141,0.460307334,-0.136854052,2.056020067,12.94254239,10.47886097,152.8372479,0
128.1484375,45.80565089,0.347067299,0.413180659,2.053511706,15.64292651,9.578141426,108.0181423,0
138.3046875,50.64498966,-0.155062298,0.011023106,1.606187291,17.1783268,11.29256537,130.7167621,0
86.8359375,37.54242961,0.621377895,2.407028626,2.658026756,13.75037649,8.543043645,110.6989881,0
121.6796875,46.41742224,-0.077505895,0.251611796,5.852006689,28.27103658,6.156327099,40.74014313,0
99.8359375,52.97328002,0.708388617,0.425973637,3.719899666,23.1479025,7.132805595,55.07981614,0
107.234375,47.89955055,0.229241953,-0.273157973,2.269230769,14.23375409,10.20409574,134.139027,0
83.90625,39.08133296,0.632302854,1.9147951,2.535953177,15.40982655,8.99136861,105.6064222,0
125.8984375,56.5849527,0.085537056,-0.442749672,77.81605351,75.9952666,0.065664852,-1.819618253,0
132.9921875,57.26753226,-0.118703756,-0.662979578,20.19314381,50.92353097,2.301383561,3.787871505,0
130.0625,49.45969792,-0.205287913,-0.167554216,2.256688963,17.74716041,9.248185704,94.25526196,0
104.3125,47.46688813,0.457779349,0.72297998,0.781772575,10.97846945,17.10977725,328.4087301,0
112.953125,46.32575879,0.311345597,0.074030019,1.718227425,16.0106581,10.75575083,125.7474262,0
142.390625,42.91110622,-0.001936351,0.292316438,1.401337793,12.13522464,12.95126257,212.6768086,0
60.578125,37.16992429,1.623223552,5.298941358,7.767558528,34.94380799,4.781536191,22.66770606,0
166.3671875,40.65996017,-0.578484861,1.372401012,3.906354515,20.98883904,7.702301453,68.32394084,0
150.8828125,44.86396471,-0.164659392,0.242533353,3.68729097,21.95421366,6.902402756,50.86831215,0
138.0234375,47.00057593,-0.003399628,-0.124024756,2.801839465,19.45344404,8.217551493,74.70399756,0
117.0859375,49.6308289,0.243279433,0.1151915,2.914715719,20.99421207,8.200522307,71.2833476,0
137.3984375,45.96556793,-0.038844229,-0.175691481,0.933110368,10.30783094,16.79333926,349.0957987,0
83.796875,47.155885,1.018197305,1.775732068,4.015886288,25.98154571,6.826006627,47.3489791,0
72.984375,37.61710556,1.04921506,3.064918772,1.774247492,16.07817043,10.33656133,117.4321922,0
92.21875,33.67165386,0.722760485,3.488396068,2.419732441,20.53374933,9.576485143,97.33841449,0
137.9453125,58.24132293,-0.004644844,-0.676629129,4.801839465,26.18939949,6.37065865,42.81991474,0
117.2578125,42.89326253,0.121773594,0.030878068,1.150501672,11.49825164,16.48789423,320.6702352,0
126.9765625,52.82820992,-0.052555059,-0.377020378,1.997491639,16.7137766,10.25907657,119.1255863,0
106.625,53.99725109,0.629170821,0.047155232,2.857023411,19.14258571,9.662919327,104.4893498,0
30.3984375,29.75849139,4.937010439,30.21465706,30.37207358,61.41136465,2.266474445,4.283722748,1
118.5,52.16545193,0.405052604,-0.059663872,2.27173913,19.03026732,9.057714428,86.01755836,0
119.5390625,59.06721573,0.039818819,-0.72264257,0.613712375,9.066898114,21.48028459,544.4014316,0
124.3203125,42.22057659,0.27981482,0.500107797,2.454013378,14.7940847,9.062318492,106.476248,0
96.1328125,39.10210414,0.424696308,1.459100488,3.019230769,22.0496657,7.969757933,67.04084596,0
103.5078125,40.05367416,0.493948894,1.442413744,1.553511706,16.92160696,12.12823845,155.3227666,0
111.4296875,47.51063756,0.015786216,0.486482087,2.174749164,15.28312723,9.853822786,115.24836,0
133.828125,37.74422749,0.219207644,1.359279387,37.06772575,72.85087803,1.471150786,0.205181974,0
29.6875,51.50284428,3.012862026,8.177625342,74.89297659,75.50350665,0.980612921,-0.325103855,1
142.8203125,39.85137105,-0.075277319,0.751309607,2.294314381,13.83516197,9.195981017,117.0205517,0
127.3515625,55.67562161,0.221219882,-0.482649869,4.744147157,27.28328578,6.318083062,41.32226048,0
71.6875,42.10807338,1.208165623,2.246937529,80.81103679,96.41216433,0.523340954,-1.528430595,0
109.9375,53.20152577,0.265362845,-0.277569844,2.053511706,14.00646576,10.44384605,138.4049325,0
137.4609375,49.54652207,-0.138500168,-0.117445837,0.996655518,12.3911308,14.92610867,248.8065027,0
125.40625,58.12640287,0.308603264,-0.627204407,2.997491639,16.40042908,8.210744754,85.32877661,0
105.546875,38.65145926,0.446698255,1.341225788,1.372909699,14.13828273,11.77994387,155.1057232,0
12.765625,31.97007497,5.879498662,35.61346695,24.60702341,48.90039447,2.374916068,5.515552218,1
60.828125,74.10667031,1.029010972,-0.420055138,146.75,65.58762074,-0.315211897,-1.099970877,1
102.6171875,47.93030766,0.528106891,0.514448092,2.867892977,18.18069668,8.414486319,82.29941821,0
107.0546875,48.24211538,0.488105573,0.259976589,2.159698997,13.69442241,9.914709589,130.7123354,0
103.9765625,49.21611538,0.380765332,-0.006203698,0.945652174,10.18086717,16.92572688,359.0841094,0
143.671875,45.3026471,-0.045768538,0.353642666,5.173913043,26.46234509,5.706651072,33.80261323,0
115.671875,43.41480691,0.316649502,0.479460827,2.515886288,14.13624277,9.762869136,128.0669325,0
113.734375,35.1464535,0.379382009,1.585375693,4.348662207,24.31646854,6.570762115,46.62526385,0
111.15625,48.30525293,0.259084576,-0.116430485,4.235785953,19.69354486,6.068932962,48.02762708,0
127.7734375,44.05593299,-0.029281457,0.629984861,2.255016722,17.95021031,9.243957178,94.35650722,0
114.4375,52.82337166,0.100468269,-0.328247972,2.889632107,18.06596588,7.776329338,70.66548997,0
140.265625,48.93721813,0.03252958,0.119064502,2.315217391,19.87317992,9.67260138,98.89698457,0
109.9140625,43.34653737,0.289821912,0.719353655,2.35367893,14.96745058,9.672407549,118.4390725,0
120.28125,49.46825647,0.150326886,-0.010712006,1.781772575,15.95824513,11.53643699,152.6039027,0
149.515625,50.47585815,-0.261051455,-0.265201862,3.071906355,18.45997696,8.104915567,78.76095762,0
130.78125,47.61613065,0.001044529,-0.114471999,1.898829431,12.27727182,11.42853253,180.1409052,0
91.53125,40.11564095,0.709475447,1.152761678,1.93812709,13.69280202,10.92482459,152.8776605,0
85.2265625,36.12266749,0.663930956,2.765535821,2.681438127,15.87033654,8.498761341,90.54841258,0
122.7265625,48.97348052,-0.018332218,0.002608603,10.40217391,39.75924152,4.020460464,15.51974367,0
9.484375,36.07348931,5.542155462,31.16068794,112.7550167,46.46298217,0.815807083,0.807904994,1
112.203125,85.3085722,0.259640507,-1.429338602,148.201505,41.42865122,0.370715803,0.091194213,0
136.921875,43.09303333,0.04584126,0.815854319,2.68645485,16.13947933,7.999336706,80.23255514,0
120.1328125,40.80543987,0.094847362,0.960242801,0.927257525,10.19749262,16.79771444,355.0818835,0
126.640625,45.4884488,0.099652709,0.251672875,1.997491639,18.64962525,10.59525135,118.2226386,0
136.53125,59.34945997,-0.338907832,-0.407173712,6.244983278,27.41202437,5.088834333,26.98760278,0
122.203125,51.55206097,0.072278045,-0.045885354,6.442307692,28.47011898,4.949418743,25.38422707,0
96.828125,50.19277049,0.432780005,-0.084212385,2.367892977,14.93111628,9.480362686,113.9454678,0
