1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,class
53.48675688,,12,41.40545849,1,2,24,-47.93335635,5,0,53.54361711,-18.78227382,-61.2084992,-60.5709279,15,3.475064798,18,4,-79.64170274,-18.87787531,0,1,3,4,-3.258318591,14,,42.001427,2,1,5,4,,130.8728312,,3,0.37847662,29.49507564,-8.920108873,-10.86411339,2.026857914,-1.297982076,44.4466008,1,11,79.42411428,1,5,,,,72.23919548,-9.558450156,-26.70600341,-13.78947957,,36.58892911,,0
-42.19174125,12,13,9.508047796,0,3,22,-41.61589245,10,0,-85.11009246,50.05814629,118.0126392,-49.7405295,,-7.070236271,,4,-108.7083592,-17.48467014,12,4,,4,24.1863805,15,11,58.50733572,2,0,5,3,10.65538272,72.43932836,-19.91488625,3,3.626265352,44.35175017,-21.0910089,-3.103530812,-103.0555956,5.101356868,,,12,-9.499946428,0,,20.43248329,3,,40.62494304,-29.34779008,45.56764259,-60.26592798,23.98476419,37.19627978,-31.54924556,0
,12,10,-11.84216026,,2,,-77.36379099,9,0,13.61526896,,79.22060188,-91.62269504,20,-4.545220037,16,5,-9.214069103,35.01520588,3,5,2,4,38.74196961,14,13,42.18983678,4,0,3,4,-13.80031447,53.96697457,-49.31963284,5,1.383803371,51.95156734,,-17.69402586,-84.96811064,6.499337176,46.11828206,1,11,20.22202718,0,,,2,18,-1.437355996,24.90867623,20.65881585,26.22009095,26.33958614,35.24499962,,1
-29.06263481,12,12,52.86092063,0,3,23,-60.73407222,7,0,49.54518961,-85.97241435,41.51155115,-101.7062477,18,-15.08165366,14,4,-58.49839362,27.77630967,3,,2,10,-31.70019435,16,11,58.32970726,3,,4,2,32.91522575,102.7767952,12.5631067,2,3.563616005,34.60814022,-25.09675439,-40.13620807,-37.71170193,-0.914580272,26.26396468,0,11,-74.57632072,0,,17.07756357,1,,-24.90755889,-20.6680425,-0.588660737,-27.7261374,25.92569141,45.26610991,-39.11786837,0
1.933893898,,12,,1,3,21,-41.90463055,9,0,23.51781125,-20.63863212,-18.861051,-73.5392869,18,-20.55442643,17,3,22.07041515,-10.59488121,4,3,,8,-18.587446,12,12,60.00550473,4,0,4,3,17.37898189,67.54878125,-71.38374658,1,8.006747001,,,-45.50259053,-41.72173716,2.147273425,24.36305942,1,11,-19.5563248,0,,21.8958036,4,17,42.57980285,23.83667383,-39.65951253,-2.45624276,26.11665122,37.653593,-26.83049837,1
44.42158908,13,12,,0,,24,,9,,31.86668712,-26.54526648,,-63.49708519,18,-9.055042387,15,,-77.7230457,-21.91395083,5,4,2,,-9.750713737,15,14,49.88558536,4,0,4,3,12.14760742,94.15593389,-66.31016556,1,6.781233118,79.39065786,-5.883765864,-14.60881622,-8.193108645,0.441634092,47.52196272,,12,-61.06650533,1,5,37.74708433,1,13,25.78146044,-31.33783006,-44.20665526,,19.20114838,,-56.4559098,1
88.1213227,13,10,41.69201365,0,2,24,-26.60980435,8,1,-8.819703116,-1.470482815,70.36123456,-81.29203781,18,-16.09799419,17,4,-22.16512727,-15.52042288,4,4,2,11,-9.765145869,,12,42.74231455,1,0,4,4,,89.937847,-50.2106923,,0.261323476,42.54245491,0.054318037,7.079337481,44.76690923,-0.195889879,35.00295215,0,10,-13.79098041,0,5,19.16072865,3,13,,28.91945584,,-9.955513502,13.42742182,,-23.81270202,0
-180.8740013,13,13,11.57394833,0,3,21,-48.22850994,6,0,4.191176004,97.11969704,54.63602239,-24.0917255,16,-15.37432564,16,3,-6.544018885,-1.951512882,4,5,2,6,-34.21787835,12,16,50.37344297,1,1,,,11.13053549,91.38027694,,3,0.196892096,85.08109675,-4.376346316,-9.566167976,79.11568616,-2.851544738,43.96007683,0,11,-36.27612708,0,,,5,,-0.750711177,-26.34628958,-41.33287179,-23.11315939,15.95361983,36.59047791,,0
,12,11,41.47208737,0,,23,,10,0,36.18576757,-68.58098628,,-99.93858108,,-14.99312589,17,1,8.056440772,-7.536166669,4,4,1,2,1.343331567,13,16,47.74248979,2,1,4,2,13.60418373,,-46.61609427,2,0.189687038,20.9898266,7.256666309,-25.96398745,107.5303217,-0.680776287,26.66335854,1,11,-46.55986931,,3,19.23467926,4,16,32.92112629,-97.26990438,-37.49389042,29.25059194,26.57638516,41.6853031,-68.7360029,0
5.731294025,12,13,24.34281358,0,3,22,-14.82085835,,0,56.06223205,92.66681126,5.593318866,,15,-13.73616797,15,4,-73.11126074,-5.792690133,4,1,2,2,27.5377316,12,13,48.89656796,,0,5,,25.49039653,70.62644354,-46.02645789,4,1.206329649,58.59873389,10.6528452,-8.284232385,-80.71126445,0.21980174,42.28271719,1,12,-29.04655822,0,2,15.22944085,4,15,38.40438355,,-55.35206635,-0.750437343,26.35328955,42.01029413,-32.12725009,0
253.9685377,12,11,51.82248012,0,3,23,-17.86691826,7,1,36.16932579,,,-95.28782604,17,,14,,49.901871,-9.670655776,3,2,,5,28.83722686,12,,56.34128662,5,2,3,8,6.394551724,79.61094275,-58.86839312,5,0.418124023,77.821369,5.453288703,7.142479747,14.18312546,,37.94844511,1,,-76.37428771,1,2,27.87429288,2,16,18.044647,92.39179263,-34.20481056,-60.91995338,20.61633104,40.80164335,-40.07591231,0
-15.07325949,11,11,44.34338335,0,2,22,-31.5117371,8,0,-30.9595243,-22.61473215,57.52542427,-91.02478468,18,-5.922646526,,3,-15.58851439,-34.49853217,6,,2,3,-22.7359501,12,12,36.60323425,3,1,4,5,0.593727398,154.4311874,,5,1.397464065,24.78327521,-29.89789006,-16.12044686,38.21323506,,39.78782264,0,11,-36.34044785,1,4,26.65715134,3,13,-9.811042391,-48.98157948,-10.84083974,-49.7086314,28.53879004,36.3852805,-23.18557364,0
-52.99214911,11,13,-2.460193319,0,2,23,-34.02694276,8,0,-1.871762718,-75.22541885,74.60839291,-49.95409877,17,-0.612807151,18,5,,0.527679913,10,6,1,6,14.29943796,,13,64.56752198,4,0,,2,,54.23154344,-75.62535968,2,0.473722838,132.3026998,-7.159618929,2.858683299,15.66782054,-2.607419933,32.95462536,,12,-59.09260865,0,3,22.32960495,3,17,,72.80818065,2.055502331,-15.53341162,29.53809162,39.79149594,-29.61069023,0
124.0647038,13,,,0,,21,-33.50159534,7,0,14.54811081,-11.20525771,4.651815235,-61.17482936,17,-16.20153934,18,3,55.12979873,-24.6096251,3,2,1,10,32.30647806,14,9,,2,1,5,5,18.74908203,138.1778331,-58.81531746,5,0.7811155,70.6385427,-42.73216488,-15.33036148,-49.47442021,0.383812165,23.83173178,1,12,-49.30595625,,,12.80826696,2,16,15.87648778,-36.69766426,24.66555378,-27.79190291,,34.79216868,-43.37643385,1
123.1423103,13,13,14.04383948,0,2,22,-26.92455364,7,0,19.31206475,75.09555682,41.22792112,-106.3544469,17,-11.92469861,18,2,-18.05646016,1.844074634,6,6,,4,29.67333785,15,14,,3,0,4,5,8.833492263,117.3329957,-49.62022345,3,0.190909343,99.29493065,6.026293582,-15.9900397,-113.9703608,0.838141282,29.1092129,1,8,,0,4,14.46800809,2,16,36.01949752,-10.65700305,-0.724274128,-31.99500379,28.88053436,31.69128438,-96.38174781,0
-163.8774024,13,13,36.84988401,0,1,,-46.73448666,7,0,33.66466083,46.52637667,-13.8110345,-99.11177347,16,-17.93867808,18,2,-94.07541232,5.127765783,4,5,2,5,,12,10,47.6590291,5,3,5,4,,74.65510568,,4,0.229505806,10.08238836,-5.406861723,-11.13847415,24.43880349,1.602988497,38.92577975,0,11,-57.05204946,0,,17.56897855,,16,49.70258785,9.004175815,74.60367389,20.02181125,21.15055977,42.59228097,-59.03815064,1
-59.87671125,10,13,20.66460125,0,1,24,-18.9111379,8,1,68.52298584,23.20810193,66.08664585,-104.5918869,,-8.516564198,18,1,-35.91985001,2.495378912,5,8,,5,-21.60996482,13,11,45.60594517,,1,4,3,-2.195710066,43.22026718,,1,1.50266324,148.4306254,,-10.24596199,1.398686832,5.471286697,40.23811854,1,12,9.122303034,0,7,23.93653483,3,15,42.3271169,,-101.0866991,4.512666854,35.48098635,36.43014282,-51.63407708,0
137.4058865,12,12,,0,2,22,-26.15924699,9,,35.15763057,13.5656564,36.77822535,-124.0774377,17,-10.33139238,18,5,-7.650254127,-23.53584657,1,5,2,6,24.8727847,14,10,39.56216425,4,0,4,3,19.8691699,117.2081201,-29.17957078,3,1.202759106,11.44126562,-3.326992314,,20.64392864,-2.120304731,14.81672732,1,9,-93.33633817,1,3,23.34017495,3,10,9.125454668,-2.711431693,24.75383994,,,34.51853293,-23.84568999,0
-80.55619965,,,36.91618361,0,1,23,,6,0,58.11159677,-50.85230018,23.96861179,-52.58673862,17,-6.294317957,16,4,-11.7880489,9.535801125,3,6,1,8,-10.42308191,12,14,51.6088136,,1,3,6,12.45862855,90.17821208,-46.80230101,9,1.49473227,70.0932312,-9.891651216,-14.32397368,32.27535924,-4.074232459,26.02480832,1,12,-56.23981457,0,4,,3,15,101.8885869,-47.6743693,59.82192049,,14.79990555,38.33484111,-58.1836393,1
-32.84223808,13,13,3.399345455,0,2,,-52.67404309,9,0,-9.436047331,-15.15870821,38.51856254,-107.5781561,19,-14.74663725,18,5,7.73849312,6.508228878,2,6,1,,40.80618148,12,12,,1,0,4,,16.97865397,,-0.931915299,4,0.691209569,40.66013008,-32.53157876,-4.030253356,-36.62611328,7.06912944,22.37589234,0,10,-29.90260299,0,3,16.95081959,4,14,-26.56618238,,40.09953899,-57.01791344,41.1269312,50.15062082,-0.358048733,1
12.27125293,13,8,23.33960439,0,3,24,-53.05726446,,1,31.14736497,91.71682242,124.4888673,-101.4598515,17,-10.95631708,15,5,-0.498797954,-18.28751814,2,4,2,7,2.470022819,12,14,57.47940381,4,0,3,3,3.355663312,148.7121154,-39.79328649,3,,63.79988892,20.07308929,-11.63177838,-63.50215747,4.037464923,38.16372546,1,10,-11.45441459,0,3,21.82200608,4,17,-1.488267238,-17.51360272,-11.20590632,,16.61850376,,-43.88800567,0
-8.819858767,11,12,7.328208861,0,2,23,-8.324204375,8,1,-39.90236543,-78.29816118,50.27573874,-85.84736067,16,-9.968609611,18,1,-41.39449459,-5.798531992,3,7,1,7,10.41979903,14,16,53.04254237,4,1,5,2,14.64860069,97.6031041,-82.12053061,5,0.639758169,74.3608634,-17.5668861,-2.433692515,,-1.538219353,26.29651523,,9,-63.46755287,0,3,24.16538984,2,16,32.43844392,-12.98736978,0.012976583,-13.89982539,31.30219556,45.57473226,-34.11410063,0
-50.36039392,13,11,36.0987398,1,3,21,-19.62266479,9,,48.69765138,-12.07949226,55.85008966,,19,-25.08814493,16,5,-50.27867354,-3.871217423,3,6,1,5,-34.9819432,15,,40.69493388,2,1,3,4,1.181130742,91.02462358,-18.59856619,5,2.093956408,44.72545614,-15.54213136,-33.58333017,-8.680585453,1.319112571,35.56364671,1,9,,0,1,13.22353957,4,18,5.189626929,-67.88789041,29.11184855,-54.29299233,,39.19695662,,1
-82.77044647,,12,11.74030358,1,1,21,-44.44028681,10,0,32.25207605,,73.50054236,-86.57404913,18,-11.56535061,15,0,36.78040467,-31.31434938,5,5,,9,-6.69978807,,12,53.55438495,,,4,3,,56.91730747,-26.2067129,6,1.460042319,57.51968009,1.038311497,-35.04217607,-42.17178829,2.466026779,35.71540677,1,10,16.66886971,0,5,,4,16,-19.25049171,-42.78703988,39.05859017,-19.00249138,19.93818676,33.87877818,-19.50419262,0
65.42515034,13,12,49.51782825,0,1,20,-33.61753929,9,,-35.25452607,-37.71155998,-36.92436859,,18,-9.63133557,17,4,12.15643214,14.16886141,1,5,,1,3.769415515,16,12,61.21643768,4,2,4,4,18.77282692,,-85.94182002,4,2.936244893,,-2.89172746,30.1450709,,3.414154716,38.20713807,1,10,-23.09837365,0,5,19.87961018,4,16,9.011382801,-7.823803775,32.68366091,-32.76322127,32.26509576,43.1949314,-25.66780424,0
24.02579872,,,6.136886518,,1,24,-69.80302053,,0,,19.80607198,-109.1988535,-63.3098762,19,-18.55264914,13,4,-92.95938755,1.633081079,3,3,3,4,-12.82095812,14,,52.69164485,3,0,,4,17.51795768,87.37699485,-16.22870417,,2.796788025,-8.583750896,-17.4697551,-59.02086821,0.313758458,-0.132470691,34.48987036,2,11,-57.2688456,0,6,,2,12,-17.34615246,-102.5014243,-35.73569092,-16.64620807,13.36434924,48.33730281,-31.34409501,1
-31.42765112,13,13,33.01802395,0,,23,-7.104316949,8,0,,96.18198588,-43.69126979,-113.3879129,16,-14.06009813,18,4,44.25331514,-23.16525526,0,,2,10,12.47051377,16,13,36.55219206,4,0,4,5,,98.46728904,-15.66703728,4,6.038215453,72.70515679,16.57187842,-40.23383088,67.45579775,-2.566402755,18.76096382,,12,-26.44404595,0,3,7.838669591,1,14,-20.43810298,-28.56350714,,-77.7505292,31.22580927,46.21879105,-56.16623184,0
-95.57287051,12,12,39.62996978,0,2,24,-54.65846272,,0,,22.91035522,-8.410502707,-73.36811353,18,2.12462275,16,1,-40.61154283,9.531981208,,2,1,4,25.35754408,11,15,52.48020419,4,1,2,3,,65.29961444,-67.91513522,7,1.645321251,101.661806,,-4.505808677,46.34935403,-1.928760074,37.62852129,1,12,-9.465224948,,6,13.27076198,,,-57.61923789,-81.94698964,20.82608346,-28.29723793,25.58093703,37.92512318,-10.05326907,0
-64.75602779,11,10,57.52360889,2,3,23,-46.61778901,8,0,-42.69379366,,47.35329507,-98.8140263,19,-4.671351206,14,4,10.26913452,-9.146620907,2,4,3,5,-52.71141267,12,15,64.41188355,3,0,4,3,0.705376749,87.6864153,,4,2.86912915,27.44752756,-32.69088769,16.22601989,15.92142241,5.674477281,35.44918416,2,12,22.97406282,0,5,37.58599863,3,14,34.78405299,0.813343641,29.07872171,-25.60439361,22.99820451,37.78628555,-48.13912872,0
-38.26766088,11,12,61.35621381,0,2,24,-72.35752911,8,0,,-27.60400078,79.99466688,,18,-14.94425913,19,2,-26.1756458,-17.38090886,7,6,1,4,43.27684331,16,11,49.55338617,6,0,1,2,17.68338288,75.18140677,-51.09608843,3,0.240423447,54.29048369,16.0055533,-17.6664429,-8.709489149,3.13444298,37.39564186,1,12,-22.35482108,1,3,23.00488898,3,,4.439616304,-6.530812153,77.5127567,-2.634549423,35.44789006,40.30677212,,1
187.8410878,13,12,-2.897371924,,2,23,-18.17071569,7,0,-37.65169001,-84.29853665,111.0050372,-52.67483393,15,-22.46635566,18,4,-65.92651591,-35.24963733,8,3,1,5,18.30467469,12,14,44.91403255,5,0,3,3,22.15104097,119.9959522,-68.65387667,5,12.91516867,61.23074922,5.066004398,-34.38041047,-19.66347275,-0.302134761,35.91228444,1,11,-29.8901412,,5,12.38653475,4,16,67.42951787,-111.3549034,98.13283814,-49.23819729,25.04727025,37.59686052,-58.46557826,1
,13,12,38.09586998,0,3,23,-61.18154396,7,0,45.03390353,-88.29329419,,,15,-6.600381603,17,3,2.499879618,-1.788578164,4,6,2,4,4.855038163,14,,35.21478118,3,0,3,2,12.99981878,91.84532458,-49.24809573,1,0.151297426,63.54684861,1.248200665,,27.40390213,4.817074107,,0,12,33.6455148,0,3,30.94079591,4,13,42.54428368,-147.4204312,102.6283508,-61.21317888,27.25558377,34.26020915,-37.58452909,0
-4.316183807,12,10,-3.688112758,0,2,23,-43.91806954,7,0,4.869277292,-14.14892771,83.91937978,-5.493496515,,-0.989281923,20,3,19.11607499,-16.78988553,6,2,0,4,-27.14821936,17,13,41.9529365,6,0,4,5,9.708931449,100.7502187,-16.58664398,,1.291491165,123.7868811,16.57528236,,-70.31296393,-2.058033846,43.63061776,,12,-29.99162876,1,8,30.42675912,3,19,50.30927236,-34.32976611,25.10052055,-44.22701956,22.18603018,40.06596778,-52.01802307,0
64.95305547,13,14,26.83025857,1,,24,-33.75036389,10,1,29.71319427,24.09214317,5.205194663,-83.48778085,19,-10.69837681,17,3,-35.70138316,-10.39043178,5,7,2,7,1.039782422,16,11,58.31620018,0,0,2,4,15.82036329,81.51837693,-16.8092694,4,7.119151967,27.32868472,-11.41759133,-9.073065062,,1.858702611,34.03129755,2,12,-51.12383335,0,4,27.20849449,2,15,8.951749474,64.38419863,32.42212513,,20.05884318,,-63.17573799,0
38.10860103,13,14,27.52923321,,2,24,-56.70473479,7,,80.87301387,35.97712815,-10.22251878,-86.69296482,,-16.31303036,15,2,30.93635533,0.704956095,6,4,,,,13,13,,3,,4,6,-0.521149105,129.6054323,-34.11731374,6,1.306459825,36.64449406,-9.609552472,-23.13303256,20.62191228,6.771010941,41.29343357,2,11,-9.510536032,0,5,23.47761664,4,14,35.42644932,12.94550076,60.55877259,-56.17101608,19.12771446,42.50567681,-22.52424072,1
-110.0318122,13,11,12.00899299,0,3,23,-65.38400054,8,0,10.05123618,,-82.97789022,-77.32999602,18,-10.87446434,18,2,62.65051622,,,6,2,5,-49.01720817,14,17,45.79124198,2,1,3,4,8.198697718,59.4067507,,3,1.443000307,-8.941600267,,-24.15376393,12.208519,-3.526640373,9.694141665,1,12,,,2,17.07672498,2,17,38.74327907,-120.4719628,5.500726166,-20.26202691,15.54537924,38.10042264,-12.1402156,0
32.32248268,12,12,25.19065493,0,3,23,,,1,-9.477490939,-73.22216281,,-75.28174219,,-8.304928686,19,5,-92.30445283,11.31848561,3,6,2,9,-1.038188119,15,16,40.42282861,2,0,,6,10.81196969,120.9492475,-84.79094466,5,,108.445334,-5.531786968,-19.95188219,-47.70876609,0.014629948,26.80542629,,9,-31.97384526,0,5,14.27963607,5,15,-2.178722717,-6.66209342,16.30616675,-8.610228994,21.31998762,38.70313193,-38.34773255,0
-33.24701844,13,11,,0,2,24,-15.91595874,6,0,65.99254631,2.480968181,,-89.41648557,15,-5.91327922,17,,3.765496203,-11.84143392,2,3,3,2,-10.41577819,14,13,39.39891154,2,0,3,5,4.400366163,142.2954026,-66.73498029,3,11.72055178,154.3891957,-18.19420804,3.52069896,15.11227901,0.781143702,36.83434436,3,10,-13.80849389,0,2,26.09949501,2,,56.40882585,-102.5368288,133.9604948,-39.81251668,35.14155444,45.58210529,-61.57002037,0
10.27033927,,14,23.51688301,1,,24,-34.72661378,10,1,14.5601829,-82.2291377,53.80108692,-73.01248913,18,-21.76807956,17,3,-37.18044623,23.12100442,5,,3,,,15,15,50.54726495,2,0,2,4,-6.517188689,92.71413173,-40.06983902,4,1.223361849,-5.592336224,-8.593263238,-19.02408992,-98.29390135,,30.10031419,0,10,-2.932601349,1,5,21.0104262,2,13,45.97194899,-3.068962726,41.92054031,,24.45158837,57.01629385,,0
73.90110266,11,8,3.586357655,0,3,24,-40.03378136,7,,-26.06415818,79.9579402,-76.70503498,-86.5503506,15,-11.73849429,15,6,-41.90573536,24.44448918,4,7,2,4,16.43558993,12,11,62.42006169,3,0,3,4,10.08673822,46.08684707,-28.27618271,2,1.058152984,90.2554735,1.231396011,-25.27262802,52.57764537,0.018944168,36.51780012,1,10,2.210331392,0,3,20.65509706,2,12,39.38508664,-123.5535709,58.1694103,-73.45098899,32.12277125,37.93935584,-34.63749128,0
-34.64762227,12,11,24.25098994,0,3,,-38.4378547,7,1,30.05146326,11.00523588,99.31014006,-100.058658,16,-9.479906316,17,2,-28.7716239,-9.527797279,1,,2,6,,16,13,56.65899657,4,0,3,5,,72.23787294,-21.77750317,2,4.462704183,9.730753444,-4.706387448,,,-0.293876486,37.64678477,1,,-32.36970732,0,1,13.56870604,3,17,22.32681559,-60.76182308,90.54880107,-7.822960412,29.59601316,31.16290982,-48.92452906,0
,,9,16.12224598,0,3,23,,,0,62.39760339,-94.25827949,91.56357042,-122.7863599,16,-21.23306729,16,3,-6.580194747,3.592331924,,3,,2,32.89000223,,13,61.76869119,2,,5,,-1.065462773,76.7169753,-36.88351759,3,1.557384153,60.43718216,-5.156891756,2.071325623,-26.05985002,-1.324868227,32.11592036,0,12,-56.16549742,,2,31.49525802,4,16,21.9106617,-66.46184972,124.6644601,-12.1175769,,50.28913135,-37.88831853,0
113.0864214,12,,41.73947811,0,,22,-65.53674854,6,1,11.18078812,-75.76303743,103.1140637,-43.78843497,,-3.572414954,17,6,-57.45796345,7.06693718,2,6,3,1,-15.71281896,9,14,52.12430247,3,0,3,4,18.79077193,,-66.49251232,1,,,4.630467873,-21.02291462,-31.69207825,3.078379195,37.33613935,,11,25.11396565,0,2,19.57775453,3,16,60.91168631,-51.42128347,22.53537373,-31.52761706,28.29647864,26.56262681,-50.9932534,0
127.252627,12,10,5.407622584,0,2,22,,6,0,-68.30407112,78.29981023,71.55663151,-76.06661914,19,-16.00574962,16,3,-29.78476799,18.13789694,6,3,2,6,,13,16,40.34186059,1,2,3,2,-4.288834042,62.98795789,-9.640922098,,0.125367365,157.8433083,-36.02993496,-37.8638083,-159.1201264,3.594482906,44.93470367,0,11,-21.2964679,0,4,,4,12,52.95140547,85.91175282,15.31593482,-56.99897291,25.30985713,31.91178313,,1
33.33728222,13,10,39.42954867,0,3,23,-49.92356394,,0,71.27176326,10.13579909,88.35961599,-102.3000778,17,-14.18755018,15,6,-20.76489798,6.03500343,2,4,,8,-10.11465839,13,14,47.91650235,6,0,5,5,,64.61836149,-10.91526544,4,2.476467467,132.8259771,-14.43540424,-69.44495651,-28.24051508,0.147119073,46.22733423,0,12,18.17796488,0,4,20.41080382,2,17,56.9764521,-1.966090468,78.8108857,,24.2583153,38.26256306,-24.62605009,0
28.11725883,13,10,37.0041672,0,3,23,-52.81872976,9,0,,-52.3749711,58.14468944,-110.7453095,15,,15,4,-22.22796707,-21.42400858,7,6,,3,-61.42114186,14,,54.96945858,5,0,5,2,5.965745489,117.9897829,-73.72413376,4,0.0545274,20.51323015,9.280869234,6.816314563,-72.98867651,-3.466823654,37.54106872,3,12,-0.303315282,0,,19.56340162,2,19,-4.023371685,1.139821932,44.61600861,-60.99483934,20.98043673,43.97259304,-52.57562305,0
112.3044053,12,11,12.32687701,0,2,21,-68.78886021,9,0,13.30601281,37.62419163,42.34195657,,16,,16,2,,-0.417804711,,5,3,7,10.99746276,16,11,48.03432143,,2,5,3,31.59875344,111.2619681,-67.37606459,4,0.640469858,48.66248358,-3.24273416,-9.297670765,71.25098279,,38.07299738,1,10,-31.12743927,0,3,20.05537431,3,15,-10.98670303,-14.90261874,14.89275202,12.49897512,17.98463898,35.54965876,-59.3876897,0
11.63491625,12,10,44.94615883,0,2,23,-19.8574491,8,,-3.274666878,31.10376275,34.99823754,-128.6957063,18,-8.868298026,18,3,44.21710443,-22.09052597,4,4,3,6,-46.23000791,16,13,,4,1,4,7,13.82324099,,,,,-25.63866604,-12.73031187,-6.645122948,-74.92387789,0.740461684,48.83148217,0,12,28.35043052,0,5,,4,14,44.10570651,,6.356523822,-24.46388986,32.58414034,23.81533012,-35.21994911,0
-60.96445207,11,10,46.92092631,0,2,23,,9,1,-13.06283561,-94.83966748,98.8865469,-89.34119926,,-7.462253911,19,2,-45.80217546,-1.541290367,3,,3,,-20.64295329,13,,40.82407405,6,1,4,,5.899827507,67.24332727,-41.11741807,2,1.369992338,93.42098772,-1.076979688,-32.97591565,-75.39478558,-1.814731941,26.15610233,1,11,-71.83753419,0,,,4,12,16.63562356,10.35227017,-55.73127425,-67.81583349,14.0202913,33.74787211,-54.84787484,0
-132.996212,11,14,12.18111677,0,1,23,-45.89087629,7,,-40.39795195,,24.78516402,-44.85843295,18,-10.53403279,,4,-24.99250385,9.894136768,1,4,3,5,,,11,56.25154235,5,1,2,4,9.757969949,30.00298278,,2,3.528370112,,-34.56398694,-20.56138846,-145.0747876,,32.72922527,1,10,-44.91755586,,6,19.99600724,,,37.62435688,37.98766182,106.6146995,-28.66679409,25.80112347,39.53411952,-51.38118498,0
-79.10301288,12,13,50.48295878,0,1,22,-36.96350185,10,1,,,66.11060618,-57.26672325,15,-13.71331026,18,4,-57.96103401,3.5882903,,,2,1,-71.2984016,,,54.9590004,2,1,4,3,30.58272405,145.9258344,,4,0.392603423,76.60079901,14.29664147,-10.74469141,26.39126535,-2.083477038,36.29373602,0,11,-23.36772736,0,6,19.09143581,2,14,30.4747162,-24.7741653,4.718093317,,39.0201556,40.03282619,-48.55200595,0
18.04958249,12,11,53.99327146,0,,24,-24.61264907,7,0,-12.01693922,61.57428976,61.67617672,-94.58852628,17,-13.94482894,17,4,-0.511544679,26.912036,,5,,4,-48.69553484,16,14,,2,0,3,4,14.32269025,59.44005175,-31.24210055,2,,-32.00100903,2.744426294,-27.0520136,-30.546777,-0.618931393,35.00846722,0,11,-14.63567337,0,,18.3800403,3,20,30.97392324,31.44394851,-67.77299926,-28.58077024,27.76090177,31.67911856,-17.32962403,0
-8.804005804,13,9,3.459815322,0,3,24,-28.63234223,8,0,40.01548247,26.64956427,54.20913233,-79.28485349,18,-3.870915162,13,3,-132.5761415,24.56236244,3,2,,2,33.30675395,12,,,5,0,4,6,9.41794894,136.4100562,-53.63558698,3,3.647159796,50.00677259,5.158946316,-28.723598,-48.31137104,2.462292158,25.30877446,0,,-20.80819032,0,4,17.70155804,,14,5.025563733,-19.28397872,-6.192526157,23.73549287,,45.7909977,-1.457605027,1
-19.19909566,13,12,-7.779069531,0,2,23,-80.46724464,9,0,-8.064479191,-93.7190996,32.13035586,,16,-13.62078483,17,,,7.860450273,1,2,,6,-10.79865775,12,14,40.74639879,,1,1,,8.178180586,83.09363891,-31.48757611,4,2.469512478,58.39042126,-17.82050159,-56.33780972,-2.701556867,3.106301789,44.8443076,,,-47.50385099,0,2,18.04501905,4,13,3.356097615,26.5110844,,13.36076497,24.50095133,32.442545,-44.36922249,0
104.6523283,13,10,-1.511175923,1,3,23,-36.28642678,10,0,66.60920711,-74.37781142,44.14188664,-91.77369464,19,-7.425442011,18,2,31.51008856,-49.42177958,6,4,3,7,-23.29276156,12,12,55.57246837,5,0,3,6,-1.917119687,52.43834173,-18.39617719,3,1.928447842,88.63405945,-7.324438361,,0.645750411,8.018416966,10.56964601,,,-12.1387287,0,4,21.53680744,4,14,22.6404666,-25.32878987,-18.13152354,-42.12890172,36.15355947,46.47254552,-24.17572644,0
29.69805802,11,10,,1,,23,-58.08575136,6,0,-11.31727489,12.09421097,,-95.83168261,,-5.41057474,19,4,51.4187355,3.499654376,2,3,2,8,-43.12613626,16,8,43.71315074,3,0,2,3,5.600820496,,-39.67594237,1,1.626228077,41.9437422,8.330759303,-7.394593366,,-5.390914684,44.90931949,,10,-35.94702491,0,3,25.60806978,3,15,,-4.762738328,-28.07906604,-42.10746101,39.4032055,33.82290458,-24.88369346,0
-4.601225453,13,10,20.37744687,,2,,,7,0,40.67498665,86.49163786,60.72887639,-73.28450183,17,-0.260881742,17,3,-33.36369321,20.54558654,4,4,2,4,1.879846135,15,12,46.74031397,,1,5,4,23.13759982,121.136505,-22.65786151,4,0.694106531,,-4.970664107,-31.21861554,-83.37052808,3.194812318,30.7275014,,11,-36.12468571,,2,16.04436248,2,17,22.19995566,-29.76120722,49.83269985,2.509508272,16.28806373,40.16254138,,0
-153.0989817,13,14,,1,3,23,9.542158501,8,,61.86448226,-47.3182918,,-108.5179822,,-7.161702936,,2,-37.0447359,,,5,3,6,70.60346767,13,,43.95121779,3,1,4,3,15.44848327,138.6080065,-47.45239389,,0.344081919,63.42733085,-19.55250286,3.728410228,-44.4658984,,29.27705407,1,10,-18.88325542,0,6,17.43856513,4,16,-25.1174518,-32.4152006,25.03777861,-34.5124515,20.74584933,37.01198201,-18.20481833,1
