Unnamed: 0,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,class
18223,7,NorahHead,8.4,16.3,0,,,W,24,W,SSE,11,11,68,61,1027.8,1024.9,,,11.3,15.8,No,0.2,No
85523,9,Cairns,23.8,30.8,0,6,7.7,SE,46,SSE,SE,22,33,64,57,1013.7,1011.5,2,3,27.9,29.4,No,2.2,Yes
44449,2,Canberra,14.5,24.2,0,6.8,5.9,SSW,61,N,NNW,11,20,76,76,999.4,998.9,7,7,17.9,20.3,No,16.2,Yes
140677,3,Uluru,24.3,39.7,0,,,S,46,E,SW,22,15,36,17,1007.9,1003.9,,,30.4,38.1,No,0,No
86364,4,Cairns,20.6,30.8,0,5.2,11,NE,31,SE,E,17,24,69,53,1014.6,1010.9,1,1,26.8,29.7,No,0,No
68165,6,Melbourne,3.4,15.5,0.2,2,7.5,SSW,22,NE,WSW,11,6,96,67,1029.1,1025.5,5,7,6.1,13.6,No,0,No
122612,1,SalmonGums,19.1,27.4,0,,,ENE,46,ENE,ENE,22,22,65,56,,,,,22.9,23.9,No,16.6,Yes
38790,6,WaggaWagga,-2.8,13.9,0,,,SSE,22,ENE,SSW,7,4,78,46,1035.9,1033.7,,,4.2,12.8,No,0,No
20521,3,NorahHead,22.7,28.9,0,,,NE,35,NNE,NE,17,17,97,85,1015.6,1012.6,,,23.4,26.9,No,4.6,Yes
89421,6,GoldCoast,15,20.6,10.2,,,SSE,46,S,SSE,17,31,81,66,1021.1,1018.9,,,18.2,19.2,Yes,14,Yes
73378,9,Portland,7.8,11.9,1,0.8,1.8,WSW,50,WSW,WSW,28,28,54,61,1020.6,1021.2,8,8,9.8,10.6,No,0,No
16971,6,Newcastle,12.8,20.7,0,,,,,,,0,,79,,,,7,,15.8,,No,0,No
116809,1,PerthAirport,16,30.3,0,11.4,13.2,E,76,E,ESE,31,31,39,18,1016.6,1011.8,1,0,21.6,29.6,No,0,No
5780,1,BadgerysCreek,23,44.4,0,,,WNW,52,WNW,ESE,30,30,30,48,1005.6,1005.8,,,37.6,30.9,No,0.2,No
131826,7,Launceston,-1.3,10.5,0,,,E,9,E,E,6,4,98,74,,,,,-0.2,10.3,No,0,No
33695,6,SydneyAirport,11.6,15.7,5.6,0.2,6.1,S,63,SSW,SSW,37,35,85,91,1024.2,1024.6,3,7,13.2,13,Yes,10.4,Yes
10204,8,CoffsHarbour,2.7,18.9,0,2.6,,SSW,41,WSW,S,22,17,36,24,1020.5,1017.8,1,1,13.8,18.6,No,0,No
31446,9,Sydney,12,21.9,0,4.2,10.4,ENE,31,WNW,ENE,11,20,66,56,1034,1031.3,1,1,16.4,21.2,No,0,No
87604,10,Cairns,19.6,29.8,0,,,E,35,SSE,ESE,17,20,57,51,1017.7,1013.6,1,,26.1,28.3,No,0,No
36545,12,WaggaWagga,21.3,29.1,0,8.8,2.3,NW,96,NNE,N,20,30,60,66,1010.5,1007.7,7,7,24.7,25.8,No,67.6,Yes
104147,4,Woomera,17.4,20.7,0,8,,SW,39,SSW,N,30,9,81,58,1013.6,1010.4,8,7,17.4,20.6,No,0,No
28694,4,Richmond,11.5,24.4,0,,,SE,44,ESE,ESE,13,13,95,84,1019,1017.8,5,6,15.8,19.6,No,1.2,Yes
72248,2,Nhil,12.4,28.1,,,,S,52,SSE,SSE,28,35,64,29,1018.5,1016.4,,,16.2,26.1,,0,No
88229,12,GoldCoast,22,30.1,1.2,,,NNE,43,NE,NE,17,30,79,66,1013.3,1011.2,,,26.7,29,Yes,10.4,Yes
15484,12,Newcastle,19,22.2,1,,,,,SE,SE,4,9,87,77,,,6,8,20.8,21,No,0,No
22480,5,NorfolkIsland,15.4,21.9,0,2.4,7.6,WNW,22,W,W,2,15,58,61,1017.7,1015.7,7,7,19.4,20.9,No,0,No
26760,8,Richmond,0.5,20.8,0,4.8,,WNW,35,NE,SE,4,13,53,36,1020.6,1019.7,,,15.2,19.8,No,0,No
46994,5,Canberra,6.3,15.3,0,,,WNW,48,WNW,WNW,24,26,62,59,1017.5,1015.4,5,,12.4,12.9,No,0,No
72947,7,Portland,9.8,11.8,6,3.2,0,N,61,N,NNW,26,31,82,86,1005.8,1001.8,8,8,10.8,11.6,Yes,13.2,Yes
129583,9,Hobart,6.5,17.8,0,2,6.9,NNW,30,NNW,NE,6,11,73,36,1013,1010.4,7,2,8.7,17.2,No,0.2,No
26208,7,Penrith,1,16.7,0,,,NNW,13,N,NNW,6,9,93,44,,,,,5,16.6,No,0,No
40232,10,Williamtown,9.6,34.3,0,6.2,1.5,WNW,87,NW,WNW,9,54,43,56,1007.4,1007.1,6,6,21.3,23.4,No,2.2,Yes
120877,6,Perth,10.3,22.7,0,1.4,7.7,SW,20,NE,SSW,6,7,96,62,1027.8,1025.5,5,7,13.6,22.1,No,0,No
95058,12,Adelaide,17.8,30.9,0,4.2,13.6,E,39,ENE,ESE,19,17,43,24,1016.8,1014.2,,,23.1,30.4,No,0,No
107162,4,Albany,13.9,23.8,0,3.6,10.1,,,NE,E,7,31,71,75,1022.4,1019.8,4,3,19,20.8,No,0,No
129439,4,Hobart,12.8,21.6,2.6,1.6,2.2,NNW,52,NNW,NNW,17,20,85,61,1014.4,1007.9,8,8,14.3,19.6,Yes,1.4,Yes
93417,4,Townsville,24.7,30.9,0,7.8,2.3,E,50,ESE,ESE,13,17,68,67,1017.8,1014.3,7,7,26.8,28.2,No,0,No
135698,11,AliceSprings,14.3,37.1,0,,,ENE,35,ENE,SE,15,11,15,8,1014.9,1009.5,,,28.4,36.1,No,0,No
63016,10,MelbourneAirport,4.9,15.2,0.2,4,9.3,SSE,44,S,SSE,11,31,78,42,1027.6,1027.4,6,7,8.7,13.5,No,0,No
121970,2,SalmonGums,15.7,28.7,0,,,SE,43,ESE,SE,22,22,59,31,,,,,21.6,27.7,No,0,No
127223,1,Hobart,18.3,24.8,1,11.6,13.5,NW,67,NNE,ESE,13,28,43,64,1003.8,1006.5,1,1,21,19.3,No,0.4,No
124006,6,Walpole,12.1,18.6,0.2,,,WNW,28,N,SW,6,11,83,77,1017.6,1015.5,,,15.3,17.7,No,2.4,Yes
61856,1,Sale,5.3,20.8,0,,,ESE,39,W,ESE,9,20,68,45,1018.8,1016.2,5,,14,19.6,No,0,No
38760,4,WaggaWagga,11.5,14.2,9.8,1.6,,SW,57,NW,WSW,15,26,93,69,1005.9,1008,8,8,13.1,12.7,Yes,3.2,Yes
12935,12,Moree,18.3,31.3,0.2,7.4,13.2,SSE,44,E,SSW,19,17,59,38,1010.6,1007.7,3,6,24.1,29.9,No,0,No
54568,6,Ballarat,7.6,12.4,0.8,,,NNW,72,N,NNW,39,41,99,82,1008.6,1003.6,4,8,8.6,11.6,No,10,Yes
123330,1,SalmonGums,13.2,30.6,0,,,ENE,39,ENE,NE,20,9,40,23,,,,,22.5,29.2,No,0,No
83950,12,Brisbane,20.8,34.7,16.8,9.2,9.9,E,28,WNW,WSW,7,7,65,24,1011.7,1008.2,4,1,26,34.2,Yes,0,No
29465,5,Richmond,4.2,20.2,0.2,3,,NNE,15,,NNE,0,7,79,40,1021.8,1018.8,,,12.2,19.5,No,0,No
33380,7,SydneyAirport,6.2,16.3,0,2,8.6,W,37,NW,W,20,17,62,38,1025.1,1022.7,4,3,9.3,15.2,No,0,No
27286,2,Richmond,15.2,23.7,0,24,,ENE,28,SSW,NW,11,4,58,48,1024.7,1020.5,,,18.3,23.2,No,0,No
84103,5,Brisbane,13.2,24.3,,2.6,8.3,SW,17,SW,NE,7,2,73,64,1025.6,1021.6,5,6,17.8,21.9,,0,No
70437,6,Mildura,5.2,15.9,0,1.4,7.7,N,33,N,N,13,17,83,57,1027.3,1023.3,2,6,9,15,No,0,No
24648,1,Penrith,20.1,26.7,34.2,,,ESE,26,S,NNW,7,6,99,75,,,,,22.1,25.9,Yes,4.4,Yes
105942,5,Woomera,10.5,18.1,0,4.2,,S,37,S,S,17,26,81,66,1028.7,1027.6,5,8,13.4,16.3,No,0,No
68918,1,Mildura,21,25.3,0,10.6,1.8,S,39,S,SE,15,20,67,90,1013,1014.1,8,7,21,21.1,No,0.8,No
106706,12,Albany,12.9,17.4,1,4.8,4.8,,,SSW,S,19,19,52,51,1024.8,1024.8,7,6,15.6,16.8,No,0,No
94468,3,Adelaide,14.8,33.3,0,6,6.9,WSW,28,S,SSW,2,13,37,34,1018.3,1016.2,,,21.9,27.7,No,0,No
51022,8,MountGinini,0.9,10.3,0,,,WNW,43,WSW,,20,,80,,,,,,2.5,,No,0,No
64314,7,MelbourneAirport,7.7,15,0.6,2.2,6.3,N,54,N,NNW,33,22,88,60,1025.3,1024.9,7,3,8.5,14.8,No,0,No
57219,5,Bendigo,5.2,19.9,0,2.4,,,,,S,0,9,76,59,1025.2,1024.2,,6,12,18.9,No,0.2,No
24144,7,Penrith,6.4,17.5,0.2,,,NNE,19,,NE,0,9,100,62,,,,,9.2,17.3,No,0,No
138355,5,Darwin,22.2,33.6,0,5.4,6.4,E,44,ESE,ENE,15,30,69,44,1014.6,1011.2,2,7,26.6,32.3,No,0,No
132413,3,Launceston,16.6,27.8,0,,,NNW,35,NW,NNW,6,20,82,35,,,4,,19.4,26.7,No,0,No
100176,7,Nuriootpa,7.9,18.8,0,2.4,9.2,N,57,N,NNW,30,26,35,28,1014.1,1011.5,5,3,14.3,18.5,No,0,No
29743,10,Sydney,17.5,19.4,9.6,10.4,0,,,ESE,NE,13,9,89,88,1015.2,1012.9,7,8,18.9,19,Yes,3.4,Yes
119143,7,Perth,4.9,22.6,0,2.4,7.1,WNW,31,NE,NW,9,13,51,51,1021.6,1017.8,4,6,11.3,21.1,No,9,Yes
11643,11,CoffsHarbour,15.7,24.7,28,,,E,39,SW,ENE,13,26,62,80,1012.6,1008,1,8,21.1,22.2,Yes,38.8,Yes
93292,12,Townsville,24.3,32.5,0,9.2,11.9,ENE,50,ESE,ENE,22,37,57,59,1016.3,1012.9,2,1,30.3,30.2,No,0.2,No
136774,11,Darwin,23.2,32.8,0.2,4.6,9,NE,48,ESE,NNE,22,22,70,60,1010,1005.6,7,7,28.2,30,No,14.2,Yes
45414,9,Canberra,2.2,13.8,0,4.6,8.5,S,30,SW,ESE,13,11,38,31,1018.2,1017.4,1,7,10,11.8,No,0.6,No
92279,1,Townsville,27,38.3,0,7,12.3,WNW,39,WSW,NNE,19,13,57,49,1000.9,997.2,7,7,32.3,36,No,0,No
118074,7,Perth,4.8,17.9,0,2.8,6.3,NE,31,E,NE,9,15,75,53,1028.3,1023.4,3,6,10.6,17.4,No,0,No
20193,4,NorahHead,16.2,26.5,0.4,,,NE,30,NW,ENE,6,20,68,70,1027.6,1023.9,,,20.1,22.1,No,0,No
19854,5,NorahHead,11.1,20.4,0,,,W,31,WNW,W,9,13,54,43,1018.2,1015.1,,,15.8,19.8,No,0,No
77570,3,Watsonia,6.7,19.8,0,2.4,0,S,30,NE,S,7,19,85,64,1020.8,1019.8,7,7,10.3,17.4,No,0,No
141188,9,Uluru,9.8,30.5,0,,,NE,46,E,SSE,19,11,26,11,1022.3,1017.5,,,20.2,29.8,No,0,No
131713,3,Launceston,14.1,23.4,0.4,,,NNW,24,,NNW,0,19,94,62,1021.3,1020.7,,,15.2,21.8,No,0,No
111061,1,Witchcliffe,13.9,27.2,0,,,WSW,31,NNW,W,7,15,57,61,1008.5,1009.5,,,23.9,23.8,No,0,No
10086,4,CoffsHarbour,15.4,25.6,0,3.2,9.5,S,28,SW,SE,17,17,66,56,1020.6,1018.4,2,2,23.2,24.6,No,0,No
53111,12,MountGinini,9.1,19.9,0.2,,,WNW,46,W,W,9,17,52,45,,,,,14.5,18.1,No,0,No
41779,1,Wollongong,18.6,26.1,0,,,NE,26,E,NNE,9,15,78,73,1012.2,1009.1,,,23.4,25.6,No,0,No
100072,4,Nuriootpa,7.9,19.5,0,3.2,10.4,ESE,35,SE,SE,22,19,69,40,1031.6,1028,6,0,10.9,18.3,No,0,No
25664,1,Penrith,20.2,22.2,27.2,,,SSW,20,SE,S,2,6,92,90,,,,,20.7,20.9,Yes,21.8,Yes
140666,6,Katherine,15.8,31.7,0,4,,ESE,43,SE,E,20,24,45,,1016.6,1012.5,4,,23.9,,No,0,No
41556,6,Wollongong,8.2,13.8,0,,,W,80,WSW,W,35,26,46,40,1010,1012.6,,,9.5,12.9,No,0,No
24609,12,Penrith,13.5,25.1,0,,,NNE,26,NNE,N,4,9,85,48,,,,,17.4,24.3,No,0.8,No
45893,2,Canberra,16.5,19.9,26.8,1.8,0,E,39,SSE,SE,13,22,91,72,1014.4,1013.9,8,8,17.5,18.9,Yes,58.8,Yes
13860,10,Moree,12.7,32.5,0,14.4,12.7,SSW,50,SSW,SW,6,22,18,12,1016.7,1013.4,0,0,23.4,31.1,No,0,No
114890,7,PerthAirport,3.9,16.9,0,1.8,8.9,S,26,S,E,11,9,80,40,1022.7,1022.3,1,1,9.9,16.3,No,0,No
108695,8,Albany,10.4,16.4,4.8,,,,,N,,4,,89,,997.9,993.4,7,,13.1,,Yes,12.6,Yes
75279,3,Portland,16.8,31.3,0.2,4,7.8,W,63,E,ESE,22,11,90,56,1018,1014.5,8,8,18.3,27.9,No,0,No
28150,10,Richmond,4.1,21.9,0,3.4,,ENE,28,SSW,ENE,19,11,36,23,1022.8,1018.3,,,16.2,20.8,No,0.2,No
88150,10,GoldCoast,16.4,24.1,0.4,,,SE,41,ESE,SE,9,30,66,69,1017.5,1014.3,,,21.8,22.6,No,0,No
18568,8,NorahHead,10.2,17.8,7.6,,,WSW,37,WNW,NW,7,9,66,49,1011,1007.7,,,13.5,17.5,Yes,0,No
134836,6,AliceSprings,4.4,16.2,0,5.2,10.4,SSW,41,SSW,SSW,7,17,46,25,1023,1020.1,0,1,10.6,14.7,No,0,No
47249,1,Canberra,14.9,35.2,0,,,WNW,104,NNE,W,4,19,50,35,1011.1,1007.3,,6,24.2,32.5,No,26.2,Yes
56050,9,Ballarat,0.5,15.7,0,,,N,52,N,N,35,30,88,63,1028.6,1025.7,,,9.1,14.6,No,0,No
11410,3,CoffsHarbour,18.7,27.3,5.2,,,NNE,28,W,ESE,9,15,88,74,1020.5,1018.1,8,,22.2,26.4,Yes,0.2,No
70310,1,Mildura,13.2,28.2,0,9.8,12.5,W,48,SSE,SW,13,17,53,20,1013.6,1011.1,0,3,17.1,26.9,No,0,No
11660,11,CoffsHarbour,14.7,25.9,0,,,NNE,54,N,NNE,17,35,61,62,1020.8,1017.7,,,22.8,23.7,No,0,No
132002,1,Launceston,10.8,20.5,0,,,NNW,65,NNW,NNW,17,37,74,70,,,8,8,15.8,18.4,No,0.8,No
4953,9,BadgerysCreek,9.1,20.4,0.4,,,SW,61,WSW,W,28,28,42,33,1012.7,1010.6,,,16.9,19.6,No,0,No
15566,3,Newcastle,15.8,27.7,0,,,,,,NW,0,22,68,36,,,1,4,18.4,27,No,0,No
129746,3,Hobart,17.1,23.6,0,5.2,8.9,SE,41,SE,SE,7,24,87,78,1020.7,1020.1,6,6,18.1,19.5,No,0,No
140496,12,Katherine,,36.5,,,,N,39,E,N,6,15,,,1009.4,1004.2,,,,,,1,No
53494,12,MountGinini,12.9,20.4,0,,,NW,52,NNW,NW,19,19,85,61,,,,,16.2,19,No,0.8,No
25720,3,Penrith,18.9,31.2,0,,,SE,35,,N,0,11,84,43,,,,,20.4,30.3,No,0,No
4642,11,BadgerysCreek,13.1,35.4,0,,,SW,67,N,W,7,37,36,7,1010.5,1006.6,,,24.2,33.3,No,0,No
85863,10,Cairns,21.4,26.2,0,8.4,0,NE,26,S,ESE,13,17,63,57,1019.1,1014.4,7,7,24,24.6,No,0,No
29621,6,Sydney,15.5,18.3,9.2,2.4,0,,,SE,ESE,19,26,87,88,1023.1,1020.5,8,8,17.5,17.2,Yes,46.4,Yes
81714,7,Brisbane,12.5,22.8,0,2.2,3.3,W,35,N,W,6,15,83,54,1014.9,1013.8,8,7,17.4,18.7,No,0,No
100932,9,Nuriootpa,5.2,22.7,0,3,9.2,NE,44,NE,WNW,6,15,63,37,1023.7,1019.5,5,1,14.5,21.9,No,0,No
22112,5,NorfolkIsland,17.3,21.5,2.4,3.6,8.3,WSW,52,WSW,WSW,24,31,69,53,1013.6,1010.4,7,4,18.2,19.8,Yes,0.2,No
27798,8,Richmond,2.6,24.8,0,,,WNW,59,NNW,WNW,19,37,42,18,1016.9,1011.1,,,15.7,24,No,0,No
3473,4,BadgerysCreek,4.5,24.8,0,,,W,35,NNE,WSW,4,22,68,32,1021.5,1016.9,,,14.4,24,No,0,No
68015,1,Melbourne,14.9,26.5,0,7,13.5,SSW,26,SSW,SSW,7,9,67,52,1013.5,1009.9,1,0,17.9,24.2,No,1.4,Yes
70548,9,Mildura,2.9,24,0,5,11.4,NE,26,ENE,ESE,17,9,38,21,1029.7,1025,0,1,16.4,22.9,No,0,No
21047,3,NorfolkIsland,19.9,25.5,0,9.2,3.9,SE,39,SSE,SE,17,24,58,51,1014.2,1012.7,7,5,22.7,24.2,No,0.2,No
72372,6,Nhil,7,14.8,1.4,,,W,50,WSW,WSW,31,33,87,68,1006.9,1006.9,,,11.5,14.2,Yes,0.2,No
10862,8,CoffsHarbour,5.1,17.4,0,,,,,,,,,31,35,,,,,13.6,16.4,No,0,No
63899,4,MelbourneAirport,7.3,19.3,0,3.2,3.7,WNW,44,NNW,WNW,11,15,60,35,1019.1,1015.7,7,6,14,19.1,No,0.6,No
26012,12,Penrith,16.9,28.9,0.2,,,NE,30,N,W,7,4,84,81,,,,,21.1,25.2,No,2,Yes
101248,7,Nuriootpa,8,12.4,10,2.2,3.9,WSW,41,WSW,SW,13,24,92,73,1020.8,1021,7,6,9.3,10.5,Yes,0.8,No
6002,3,Cobar,14.1,24.6,0,11,11.5,SSW,46,SSW,SSW,20,17,50,29,1016.9,1014.2,1,0,15.1,22.5,No,0,No
68865,11,Mildura,9.6,25.8,0,4.6,12.1,SSW,33,SSE,W,11,13,62,30,1018.6,1016,0,2,15.2,24.1,No,0,No
135764,1,AliceSprings,20.3,36.5,1,11,,ESE,37,SE,ESE,9,17,28,26,1007.2,1003.8,,,27.9,34.7,No,0,No
43448,12,Wollongong,17.5,23.3,0,,,NNE,26,N,N,11,13,76,81,1009.9,1005.4,1,,20,21.8,No,0,No
65753,7,Melbourne,3.6,14.8,1.2,0.4,6.5,N,35,N,WSW,11,17,95,61,1023.1,1019.6,1,7,4.2,13.1,Yes,3,Yes
19863,5,NorahHead,13.8,17.8,7,,,SSE,50,S,SSE,26,31,93,89,1034.4,1032.8,,,16.5,17.2,Yes,0.8,No
33129,10,SydneyAirport,17.9,26.4,0,5,11.1,SSE,41,N,NE,11,26,60,55,1019.7,1014.1,2,1,21.5,25.1,No,0,No
69636,3,Mildura,14.6,34.8,0,6.6,11.2,NNE,28,NNE,NNW,13,15,49,19,1015.9,1011.4,2,1,20.4,33.4,No,0,No
57703,9,Bendigo,11.2,17,0,,,N,44,NE,ENE,22,22,54,94,1004.5,997.2,8,8,16.9,14.3,No,43.6,Yes
120948,2,SalmonGums,5.7,27.4,0,,,SE,44,ESE,ESE,19,19,69,34,,,,,18.3,25.5,No,0,No
93203,9,Townsville,20.2,27.2,0,9,10.5,NE,43,ESE,ENE,20,31,53,43,1020.2,1016.6,3,2,24.7,26,No,0,No
123849,6,SalmonGums,-1.3,22.3,0,,,NE,22,,ENE,0,9,88,30,,,,,10.8,21.4,No,0,No
93844,6,Townsville,9,25.9,0,,,ENE,30,,NE,0,20,40,46,1020.7,1018.1,,,19.4,23.8,No,0,No
16392,10,Newcastle,10.6,27.2,0,,,,,,SE,0,9,77,55,,,8,3,18.4,24.5,No,0,No
127945,1,Hobart,17.3,27.6,0,10.4,10.4,NNW,56,NNW,SE,22,28,40,68,1013.8,1014,,,22.9,20.5,No,0,No
3885,8,BadgerysCreek,3.7,21.9,0,,,NNE,19,SW,N,4,11,100,42,1022.8,1019,,,9.4,21.5,No,0,No
50718,5,Tuggeranong,-3.1,14.5,0,,,SSW,31,S,SSE,19,13,62,47,1029.4,1026.3,,,7.6,13.5,No,0,No
125368,10,Walpole,8.9,14.6,0,,,SSW,22,,SE,0,11,73,65,1025.9,1024.6,,,12.2,14,No,0,No
51894,5,MountGinini,-1,8.3,0.4,,,W,26,SW,WNW,13,7,97,79,,,,,1.6,7.3,No,0,No
115439,1,PerthAirport,19.4,37.2,0,14,13,E,54,ENE,ESE,26,13,28,10,1005.5,1000.4,0,0,28.1,36.6,No,0,No
29595,5,Sydney,11,21.9,0,3.2,10.1,,,W,SE,17,11,75,60,1021.4,1020.2,0,1,14.3,20.6,No,0,No
94098,3,Adelaide,12.2,28.4,0,4.4,8.7,NW,35,NE,NW,13,20,41,23,1015.1,1012.2,,,19.8,27.7,No,0,No
73896,3,Portland,11.5,17.7,18,9.8,9.4,WSW,56,W,WSW,28,33,61,58,1007.1,1010.6,5,8,13,16.5,Yes,0,No
7983,11,Cobar,18.2,32.5,0,14.6,,SSW,41,S,S,22,19,20,13,1017.6,1015,0,0,23.8,31,No,0,No
27364,5,Richmond,10.5,19.2,0,,,S,31,SSW,SW,4,11,59,42,1017.4,1015.5,,,13.8,18.9,No,0.2,No
44787,1,Canberra,8.4,24.5,0,7,10.3,E,39,ENE,NNE,11,9,63,34,1015.2,1010.4,2,7,13.9,22.2,No,0,No
44943,6,Canberra,0.7,12.6,0.2,1.6,5.6,NW,20,,NW,0,13,100,50,1014.9,1012.6,8,2,3.6,12.3,No,0,No
71143,5,Mildura,3,19.5,0,3.6,,SE,50,SE,SE,9,11,89,38,1023.6,1020.7,1,,9.3,19.2,No,0,No
5731,11,BadgerysCreek,17,35.7,5.4,,,WNW,59,N,W,15,11,89,34,1002.2,996.5,,,20.1,34.6,Yes,0,No
77837,12,Watsonia,15.2,33.3,0,4.6,10.4,WSW,78,SSE,NW,2,31,69,12,995.6,991.5,1,5,21.7,31.7,No,0,No
60305,7,Sale,5.8,13.6,0,1,2.3,S,33,WNW,SE,15,13,82,69,1031.7,1029.3,7,4,9.6,12.3,No,0,No
124095,8,Walpole,9.2,15.8,2,,,W,43,NW,W,19,26,93,71,1026.7,1024.9,,,11.2,14.3,Yes,0.2,No
123554,8,SalmonGums,4.5,20.2,0,,,N,46,N,N,22,26,59,32,,,,,12.3,18.3,No,0,No
133337,2,AliceSprings,22.9,38.3,0,11.4,10.6,SSE,43,NE,ESE,19,17,40,22,1010.6,1006.2,1,3,32,36.6,No,0,No
4336,10,BadgerysCreek,11.3,33.1,0,,,ESE,39,NW,ESE,4,19,64,31,1016.1,1011.6,,,20.7,30.6,No,0,No
1066,12,Albury,14.2,28.9,0,,,SE,35,ESE,ENE,7,11,67,43,1018.6,1015.6,4,,20,27.5,No,0,No
62298,4,Sale,7.5,21.9,0,,,WNW,59,NW,WSW,7,35,78,51,1018.7,1015.4,2,,14.9,21.6,No,0,No
25862,7,Penrith,2.6,17.9,0,,,NNE,20,,NNE,0,9,98,42,,,,,7.3,16.9,No,0,No
102655,8,Nuriootpa,0.4,15.3,0,1.2,9,WNW,26,,NNW,0,9,88,47,1026.8,1023.7,2,,6.2,14.4,No,0,No
92001,3,Townsville,25.2,30.3,0,6,5,E,35,SSE,ESE,15,20,67,68,1009.2,1007.2,5,7,28.9,29,No,0,No
76430,11,Watsonia,16.8,25.7,0,9.4,2.2,NNW,44,NNW,SSW,26,19,58,45,1015.9,1015.8,7,7,23,23.2,No,0,No
87250,9,Cairns,15.6,29.2,0,,,ESE,37,SSE,E,15,24,57,43,1017.8,1013.6,7,,25.1,28,No,0,No
129838,6,Hobart,7.3,15.6,0,0.8,5.6,NW,48,NNE,NNW,6,26,78,54,1032.3,1030.4,3,2,10.9,14.5,No,0,No
140454,11,Katherine,28.5,40.5,0,12,,NW,41,WNW,SW,19,6,62,,1011.4,1005.5,7,,34,,No,0,No
52717,11,MountGinini,6,19.1,0,,,WNW,26,SSW,NW,4,9,48,44,,,,,12.3,18,No,0,No
110615,10,Witchcliffe,10.9,13.6,5.8,,,SSE,46,,SE,0,4,97,93,1011.6,1011.3,,,11.9,11.7,Yes,18.4,Yes
127936,1,Hobart,10.8,21.6,0,5,10.8,SE,41,N,ESE,17,30,51,63,1021.3,1020.1,,,16.9,17.3,No,0,No
34979,2,SydneyAirport,20.2,27,22.2,7.8,4.6,S,35,S,SE,15,22,87,58,1024.3,1023.4,7,5,22.3,25.1,Yes,1,No
60670,8,Sale,1.4,17.8,0.2,2.2,9.2,E,22,WNW,E,13,15,97,52,1034.2,1030.6,2,0,6.6,16.7,No,0.2,No
49815,11,Tuggeranong,8.2,32.6,0,,,NW,44,SSW,WNW,9,15,49,23,1019,1014.5,,,19.9,31.3,No,0,No
48135,12,Tuggeranong,8.5,28,0,,,WNW,41,S,NNW,2,19,64,22,1020.5,1015.1,,,16,26.5,No,0,No
52646,9,MountGinini,1.1,9.1,0,,,NW,54,W,WNW,15,19,97,62,,,,,3.2,7.9,No,0.8,No
81246,4,Dartmoor,4,19.5,0,,,SSW,26,N,SSW,4,15,90,49,1028.3,1025.8,,,9.4,18.5,No,0,No
122454,8,SalmonGums,6.6,17.4,0,,,W,48,W,W,22,24,73,47,,,,,11.9,16.5,No,0.4,No
119622,12,Perth,14.5,28.2,0,9.6,13.9,S,30,SSW,SW,11,19,58,46,1011.4,1009.4,0,0,23.6,25.2,No,0,No
19579,8,NorahHead,7.2,15.2,3.2,,,S,54,WSW,SSE,13,22,76,65,1033.3,1031.9,,,10.5,14.5,Yes,0,No
54637,8,Ballarat,1.9,14,0,,,N,46,N,NNW,20,30,98,64,1020.7,1016.1,2,8,7.8,13.1,No,0,No
114521,12,PearceRAAF,16.8,35.7,0,,13.1,E,59,ENE,WSW,19,31,43,37,1006.7,1003.3,,,24.9,28.8,No,0,No
102969,6,Nuriootpa,7.5,11,2.6,0.2,0,NE,11,,SSW,0,6,97,94,1026.2,1023.8,8,,9.1,10.7,Yes,3.8,Yes
92483,9,Townsville,15.4,28.8,0,7,10.8,NE,33,NNW,NNE,17,20,61,55,1014.7,1010.2,3,1,26.1,27,No,0,No
10509,8,CoffsHarbour,6.9,20.9,0,1.8,,NE,35,WSW,NE,19,26,39,39,1017.8,1014,0,,16.9,19.6,No,0.2,No
93867,7,Adelaide,11.1,14.7,4,2.8,2.3,WSW,43,W,WSW,17,24,91,72,1020.4,1020.1,,,12,13,Yes,0.2,No
132050,3,Launceston,8.9,18.8,0,,,WNW,50,W,WNW,13,22,51,33,,,5,5,11.9,16.2,No,0,No
87257,10,Cairns,18,30.4,0,,,ESE,44,SSE,ESE,24,28,55,35,1023.6,1020.7,,,25.6,28.1,No,0,No
122704,4,SalmonGums,16.4,22.6,0.4,,,W,33,W,SW,4,11,86,65,,,,,17.9,20,No,1.4,Yes
14067,8,Moree,7.2,24.5,0,9.2,10.2,NNE,33,NNE,N,22,22,64,39,1021.1,1016.7,3,3,15,24.1,No,0,No
127629,2,Hobart,15.5,22.1,2.4,1.6,0.6,SSW,48,NNW,ESE,9,15,87,89,1008.1,1005.9,,,17.9,17.5,Yes,1.6,Yes
28107,8,Richmond,6.5,23.3,0,,,NNW,39,N,NW,17,24,42,24,1017.5,1011.9,,,15.9,22.6,No,0,No
23922,11,Penrith,16.9,30.1,2,,,ENE,33,NNW,NE,7,9,74,33,,,,,21.8,28.8,Yes,0.2,No
73124,1,Portland,11.4,20.2,0,3.4,13.6,SSW,28,SSE,SW,6,15,59,54,1018.9,1016.5,6,2,16.2,19.2,No,0,No
